"","X.1","X","qElim1","qExtinct1","qElimWithDogs1","qNoElimWithDogs1"
"91446",91446,"result.8946",0,0,0,5
"91447",91447,"result.8947",2,0,2,3
"91448",91448,"result.8948",0,0,0,5
"91449",91449,"result.8949",0,0,0,5
"91450",91450,"result.8950",0,0,0,5
"91451",91451,"result.8951",5,0,5,0
"91452",91452,"result.8952",5,0,5,0
"91453",91453,"result.8953",5,0,5,0
"91454",91454,"result.8954",5,0,5,0
"91455",91455,"result.8955",5,0,5,0
"91456",91456,"result.8956",5,0,5,0
"91457",91457,"result.8957",5,0,5,0
"91458",91458,"result.8958",5,0,5,0
"91459",91459,"result.8959",5,0,5,0
"91460",91460,"result.8960",4,0,4,1
"91461",91461,"result.8961",3,0,3,2
"91462",91462,"result.8962",5,0,5,0
"91463",91463,"result.8963",5,0,5,0
"91464",91464,"result.8964",5,0,5,0
"91465",91465,"result.8965",5,0,5,0
"91466",91466,"result.8966",5,0,5,0
"91467",91467,"result.8967",3,0,3,2
"91468",91468,"result.8968",2,0,2,3
"91469",91469,"result.8969",4,0,4,1
"91470",91470,"result.8970",1,0,1,4
"91471",91471,"result.8971",2,0,2,3
"91472",91472,"result.8972",0,0,0,5
"91473",91473,"result.8973",1,0,1,4
"91474",91474,"result.8974",2,0,2,3
"91475",91475,"result.8975",0,0,0,5
"91476",91476,"result.8976",5,0,5,0
"91477",91477,"result.8977",5,0,5,0
"91478",91478,"result.8978",5,0,5,0
"91479",91479,"result.8979",5,0,5,0
"91480",91480,"result.8980",5,0,5,0
"91481",91481,"result.8981",5,0,5,0
"91482",91482,"result.8982",5,0,5,0
"91483",91483,"result.8983",5,0,5,0
"91484",91484,"result.8984",5,0,5,0
"91485",91485,"result.8985",5,0,5,0
"91486",91486,"result.8986",4,0,4,1
"91487",91487,"result.8987",5,0,5,0
"91488",91488,"result.8988",5,0,5,0
"91489",91489,"result.8989",5,0,5,0
"91490",91490,"result.8990",5,0,5,0
"91491",91491,"result.8991",5,0,5,0
"91492",91492,"result.8992",3,0,3,2
"91493",91493,"result.8993",1,0,1,4
"91494",91494,"result.8994",4,0,4,1
"91495",91495,"result.8995",1,0,1,4
"91496",91496,"result.8996",2,0,2,3
"91497",91497,"result.8997",1,0,1,4
"91498",91498,"result.8998",2,0,2,3
"91499",91499,"result.8999",0,0,0,5
"91500",91500,"result.9000",1,0,1,4
"91501",91501,"result.9001",5,0,5,0
"91502",91502,"result.9002",5,0,5,0
"91503",91503,"result.9003",5,0,5,0
"91504",91504,"result.9004",5,0,5,0
"91505",91505,"result.9005",5,0,5,0
"91506",91506,"result.9006",5,0,5,0
"91507",91507,"result.9007",5,0,5,0
"91508",91508,"result.9008",5,0,5,0
"91509",91509,"result.9009",5,0,5,0
"91510",91510,"result.9010",5,0,5,0
"91511",91511,"result.9011",5,0,5,0
"91512",91512,"result.9012",5,0,5,0
"91513",91513,"result.9013",5,0,5,0
"91514",91514,"result.9014",5,0,5,0
"91515",91515,"result.9015",5,0,5,0
"91516",91516,"result.9016",5,0,5,0
"91517",91517,"result.9017",5,0,5,0
"91518",91518,"result.9018",4,0,4,1
"91519",91519,"result.9019",5,0,5,0
"91520",91520,"result.9020",4,0,4,1
"91521",91521,"result.9021",5,0,5,0
"91522",91522,"result.9022",5,0,5,0
"91523",91523,"result.9023",4,0,4,1
"91524",91524,"result.9024",2,0,2,3
"91525",91525,"result.9025",3,0,3,2
"91526",91526,"result.9026",5,0,5,0
"91527",91527,"result.9027",5,0,5,0
"91528",91528,"result.9028",5,0,5,0
"91529",91529,"result.9029",5,0,5,0
"91530",91530,"result.9030",5,0,5,0
"91531",91531,"result.9031",5,0,5,0
"91532",91532,"result.9032",5,0,5,0
"91533",91533,"result.9033",5,0,5,0
"91534",91534,"result.9034",5,0,5,0
"91535",91535,"result.9035",5,0,5,0
"91536",91536,"result.9036",5,0,5,0
"91537",91537,"result.9037",5,0,5,0
"91538",91538,"result.9038",4,0,4,1
"91539",91539,"result.9039",5,0,5,0
"91540",91540,"result.9040",5,0,5,0
"91541",91541,"result.9041",5,0,5,0
"91542",91542,"result.9042",5,0,5,0
"91543",91543,"result.9043",5,0,5,0
"91544",91544,"result.9044",5,0,5,0
"91545",91545,"result.9045",4,0,4,1
"91546",91546,"result.9046",4,0,4,1
"91547",91547,"result.9047",4,0,4,1
"91548",91548,"result.9048",4,0,4,1
"91549",91549,"result.9049",3,0,3,2
"91550",91550,"result.9050",5,0,5,0
"91551",91551,"result.9051",5,0,5,0
"91552",91552,"result.9052",5,0,5,0
"91553",91553,"result.9053",5,0,5,0
"91554",91554,"result.9054",5,0,5,0
"91555",91555,"result.9055",5,0,5,0
"91556",91556,"result.9056",5,0,5,0
"91557",91557,"result.9057",5,0,5,0
"91558",91558,"result.9058",5,0,5,0
"91559",91559,"result.9059",5,0,5,0
"91560",91560,"result.9060",5,0,5,0
"91561",91561,"result.9061",5,0,5,0
"91562",91562,"result.9062",5,0,5,0
"91563",91563,"result.9063",5,0,5,0
"91564",91564,"result.9064",5,0,5,0
"91565",91565,"result.9065",4,0,4,1
"91566",91566,"result.9066",5,0,5,0
"91567",91567,"result.9067",5,0,5,0
"91568",91568,"result.9068",4,0,4,1
"91569",91569,"result.9069",4,0,4,1
"91570",91570,"result.9070",3,0,3,2
"91571",91571,"result.9071",5,0,5,0
"91572",91572,"result.9072",5,0,5,0
"91573",91573,"result.9073",2,0,2,3
"91574",91574,"result.9074",5,0,5,0
"91575",91575,"result.9075",2,0,2,3
"91576",91576,"result.9076",5,0,5,0
"91577",91577,"result.9077",5,0,5,0
"91578",91578,"result.9078",5,0,5,0
"91579",91579,"result.9079",5,0,5,0
"91580",91580,"result.9080",5,0,5,0
"91581",91581,"result.9081",5,0,5,0
"91582",91582,"result.9082",5,0,5,0
"91583",91583,"result.9083",5,0,5,0
"91584",91584,"result.9084",5,0,5,0
"91585",91585,"result.9085",5,0,5,0
"91586",91586,"result.9086",5,0,5,0
"91587",91587,"result.9087",5,0,5,0
"91588",91588,"result.9088",5,0,5,0
"91589",91589,"result.9089",5,0,5,0
"91590",91590,"result.9090",5,0,5,0
"91591",91591,"result.9091",5,0,5,0
"91592",91592,"result.9092",5,0,5,0
"91593",91593,"result.9093",5,0,5,0
"91594",91594,"result.9094",5,0,5,0
"91595",91595,"result.9095",4,0,4,1
"91596",91596,"result.9096",4,0,4,1
"91597",91597,"result.9097",5,0,5,0
"91598",91598,"result.9098",4,0,4,1
"91599",91599,"result.9099",3,0,3,2
"91600",91600,"result.9100",2,0,2,3
"91601",91601,"result.9101",5,0,5,0
"91602",91602,"result.9102",5,0,5,0
"91603",91603,"result.9103",5,0,5,0
"91604",91604,"result.9104",5,0,5,0
"91605",91605,"result.9105",5,0,5,0
"91606",91606,"result.9106",5,0,5,0
"91607",91607,"result.9107",5,0,5,0
"91608",91608,"result.9108",5,0,5,0
"91609",91609,"result.9109",5,0,5,0
"91610",91610,"result.9110",5,0,5,0
"91611",91611,"result.9111",5,0,5,0
"91612",91612,"result.9112",5,0,5,0
"91613",91613,"result.9113",5,0,5,0
"91614",91614,"result.9114",5,0,5,0
"91615",91615,"result.9115",5,0,5,0
"91616",91616,"result.9116",5,0,5,0
"91617",91617,"result.9117",5,0,5,0
"91618",91618,"result.9118",4,0,4,1
"91619",91619,"result.9119",4,0,4,1
"91620",91620,"result.9120",4,0,4,1
"91621",91621,"result.9121",3,0,3,2
"91622",91622,"result.9122",2,0,2,3
"91623",91623,"result.9123",3,0,3,2
"91624",91624,"result.9124",4,0,4,1
"91625",91625,"result.9125",2,0,2,3
"91626",91626,"result.9126",5,0,5,0
"91627",91627,"result.9127",5,0,5,0
"91628",91628,"result.9128",5,0,5,0
"91629",91629,"result.9129",5,0,5,0
"91630",91630,"result.9130",5,0,5,0
"91631",91631,"result.9131",5,0,5,0
"91632",91632,"result.9132",5,0,5,0
"91633",91633,"result.9133",5,0,5,0
"91634",91634,"result.9134",5,0,5,0
"91635",91635,"result.9135",5,0,5,0
"91636",91636,"result.9136",5,0,5,0
"91637",91637,"result.9137",5,0,5,0
"91638",91638,"result.9138",5,0,5,0
"91639",91639,"result.9139",5,0,5,0
"91640",91640,"result.9140",5,0,5,0
"91641",91641,"result.9141",5,0,5,0
"91642",91642,"result.9142",5,0,5,0
"91643",91643,"result.9143",5,0,5,0
"91644",91644,"result.9144",5,0,5,0
"91645",91645,"result.9145",5,0,5,0
"91646",91646,"result.9146",5,0,5,0
"91647",91647,"result.9147",5,0,5,0
"91648",91648,"result.9148",5,0,5,0
"91649",91649,"result.9149",5,0,5,0
"91650",91650,"result.9150",5,0,5,0
"91651",91651,"result.9151",5,0,5,0
"91652",91652,"result.9152",5,0,5,0
"91653",91653,"result.9153",5,0,5,0
"91654",91654,"result.9154",5,0,5,0
"91655",91655,"result.9155",5,0,5,0
"91656",91656,"result.9156",5,0,5,0
"91657",91657,"result.9157",5,0,5,0
"91658",91658,"result.9158",5,0,5,0
"91659",91659,"result.9159",5,0,5,0
"91660",91660,"result.9160",5,0,5,0
"91661",91661,"result.9161",5,0,5,0
"91662",91662,"result.9162",5,0,5,0
"91663",91663,"result.9163",5,0,5,0
"91664",91664,"result.9164",5,0,5,0
"91665",91665,"result.9165",5,0,5,0
"91666",91666,"result.9166",5,0,5,0
"91667",91667,"result.9167",5,0,5,0
"91668",91668,"result.9168",5,0,5,0
"91669",91669,"result.9169",5,0,5,0
"91670",91670,"result.9170",5,0,5,0
"91671",91671,"result.9171",5,0,5,0
"91672",91672,"result.9172",5,0,5,0
"91673",91673,"result.9173",5,0,5,0
"91674",91674,"result.9174",5,0,5,0
"91675",91675,"result.9175",4,0,4,1
"91676",91676,"result.9176",5,0,5,0
"91677",91677,"result.9177",5,0,5,0
"91678",91678,"result.9178",5,0,5,0
"91679",91679,"result.9179",5,0,5,0
"91680",91680,"result.9180",5,0,5,0
"91681",91681,"result.9181",5,0,5,0
"91682",91682,"result.9182",5,0,5,0
"91683",91683,"result.9183",5,0,5,0
"91684",91684,"result.9184",5,0,5,0
"91685",91685,"result.9185",5,0,5,0
"91686",91686,"result.9186",5,0,5,0
"91687",91687,"result.9187",5,0,5,0
"91688",91688,"result.9188",5,0,5,0
"91689",91689,"result.9189",5,0,5,0
"91690",91690,"result.9190",5,0,5,0
"91691",91691,"result.9191",4,0,4,1
"91692",91692,"result.9192",5,0,5,0
"91693",91693,"result.9193",5,0,5,0
"91694",91694,"result.9194",4,0,4,1
"91695",91695,"result.9195",4,0,4,1
"91696",91696,"result.9196",5,0,5,0
"91697",91697,"result.9197",4,0,4,1
"91698",91698,"result.9198",5,0,5,0
"91699",91699,"result.9199",5,0,5,0
"91700",91700,"result.9200",5,0,5,0
"91701",91701,"result.9201",5,0,5,0
"91702",91702,"result.9202",5,0,5,0
"91703",91703,"result.9203",5,0,5,0
"91704",91704,"result.9204",5,0,5,0
"91705",91705,"result.9205",5,0,5,0
"91706",91706,"result.9206",5,0,5,0
"91707",91707,"result.9207",5,0,5,0
"91708",91708,"result.9208",5,0,5,0
"91709",91709,"result.9209",5,0,5,0
"91710",91710,"result.9210",5,0,5,0
"91711",91711,"result.9211",5,0,5,0
"91712",91712,"result.9212",5,0,5,0
"91713",91713,"result.9213",5,0,5,0
"91714",91714,"result.9214",5,0,5,0
"91715",91715,"result.9215",5,0,5,0
"91716",91716,"result.9216",5,0,5,0
"91717",91717,"result.9217",5,0,5,0
"91718",91718,"result.9218",5,0,5,0
"91719",91719,"result.9219",5,0,5,0
"91720",91720,"result.9220",5,0,5,0
"91721",91721,"result.9221",5,0,5,0
"91722",91722,"result.9222",5,0,5,0
"91723",91723,"result.9223",5,0,5,0
"91724",91724,"result.9224",4,0,4,1
"91725",91725,"result.9225",4,0,4,1
"91726",91726,"result.9226",5,0,5,0
"91727",91727,"result.9227",5,0,5,0
"91728",91728,"result.9228",5,0,5,0
"91729",91729,"result.9229",5,0,5,0
"91730",91730,"result.9230",5,0,5,0
"91731",91731,"result.9231",5,0,5,0
"91732",91732,"result.9232",5,0,5,0
"91733",91733,"result.9233",5,0,5,0
"91734",91734,"result.9234",5,0,5,0
"91735",91735,"result.9235",5,0,5,0
"91736",91736,"result.9236",5,0,5,0
"91737",91737,"result.9237",5,0,5,0
"91738",91738,"result.9238",5,0,5,0
"91739",91739,"result.9239",5,0,5,0
"91740",91740,"result.9240",5,0,5,0
"91741",91741,"result.9241",5,0,5,0
"91742",91742,"result.9242",5,0,5,0
"91743",91743,"result.9243",5,0,5,0
"91744",91744,"result.9244",5,0,5,0
"91745",91745,"result.9245",5,0,5,0
"91746",91746,"result.9246",5,0,5,0
"91747",91747,"result.9247",4,0,4,1
"91748",91748,"result.9248",5,0,5,0
"91749",91749,"result.9249",5,0,5,0
"91750",91750,"result.9250",4,0,4,1
"91751",91751,"result.9251",5,0,5,0
"91752",91752,"result.9252",5,0,5,0
"91753",91753,"result.9253",5,0,5,0
"91754",91754,"result.9254",5,0,5,0
"91755",91755,"result.9255",5,0,5,0
"91756",91756,"result.9256",5,0,5,0
"91757",91757,"result.9257",5,0,5,0
"91758",91758,"result.9258",5,0,5,0
"91759",91759,"result.9259",5,0,5,0
"91760",91760,"result.9260",5,0,5,0
"91761",91761,"result.9261",5,0,5,0
"91762",91762,"result.9262",5,0,5,0
"91763",91763,"result.9263",5,0,5,0
"91764",91764,"result.9264",5,0,5,0
"91765",91765,"result.9265",5,0,5,0
"91766",91766,"result.9266",5,0,5,0
"91767",91767,"result.9267",5,0,5,0
"91768",91768,"result.9268",5,0,5,0
"91769",91769,"result.9269",5,0,5,0
"91770",91770,"result.9270",5,0,5,0
"91771",91771,"result.9271",5,0,5,0
"91772",91772,"result.9272",5,0,5,0
"91773",91773,"result.9273",5,0,5,0
"91774",91774,"result.9274",5,0,5,0
"91775",91775,"result.9275",5,0,5,0
"91776",91776,"result.9276",5,0,5,0
"91777",91777,"result.9277",5,0,5,0
"91778",91778,"result.9278",5,0,5,0
"91779",91779,"result.9279",5,0,5,0
"91780",91780,"result.9280",5,0,5,0
"91781",91781,"result.9281",5,0,5,0
"91782",91782,"result.9282",5,0,5,0
"91783",91783,"result.9283",5,0,5,0
"91784",91784,"result.9284",5,0,5,0
"91785",91785,"result.9285",5,0,5,0
"91786",91786,"result.9286",5,0,5,0
"91787",91787,"result.9287",5,0,5,0
"91788",91788,"result.9288",5,0,5,0
"91789",91789,"result.9289",5,0,5,0
"91790",91790,"result.9290",5,0,5,0
"91791",91791,"result.9291",5,0,5,0
"91792",91792,"result.9292",5,0,5,0
"91793",91793,"result.9293",5,0,5,0
"91794",91794,"result.9294",5,0,5,0
"91795",91795,"result.9295",5,0,5,0
"91796",91796,"result.9296",5,0,5,0
"91797",91797,"result.9297",5,0,5,0
"91798",91798,"result.9298",5,0,5,0
"91799",91799,"result.9299",5,0,5,0
"91800",91800,"result.9300",5,0,5,0
"91801",91801,"result.9301",5,0,5,0
"91802",91802,"result.9302",5,0,5,0
"91803",91803,"result.9303",5,0,5,0
"91804",91804,"result.9304",5,0,5,0
"91805",91805,"result.9305",5,0,5,0
"91806",91806,"result.9306",5,0,5,0
"91807",91807,"result.9307",5,0,5,0
"91808",91808,"result.9308",5,0,5,0
"91809",91809,"result.9309",5,0,5,0
"91810",91810,"result.9310",5,0,5,0
"91811",91811,"result.9311",5,0,5,0
"91812",91812,"result.9312",5,0,5,0
"91813",91813,"result.9313",5,0,5,0
"91814",91814,"result.9314",5,0,5,0
"91815",91815,"result.9315",5,0,5,0
"91816",91816,"result.9316",5,0,5,0
"91817",91817,"result.9317",5,0,5,0
"91818",91818,"result.9318",5,0,5,0
"91819",91819,"result.9319",5,0,5,0
"91820",91820,"result.9320",5,0,5,0
"91821",91821,"result.9321",5,0,5,0
"91822",91822,"result.9322",5,0,5,0
"91823",91823,"result.9323",5,0,5,0
"91824",91824,"result.9324",5,0,5,0
"91825",91825,"result.9325",5,0,5,0
"91826",91826,"result.9326",5,0,5,0
"91827",91827,"result.9327",5,0,5,0
"91828",91828,"result.9328",5,0,5,0
"91829",91829,"result.9329",5,0,5,0
"91830",91830,"result.9330",5,0,5,0
"91831",91831,"result.9331",5,0,5,0
"91832",91832,"result.9332",5,0,5,0
"91833",91833,"result.9333",5,0,5,0
"91834",91834,"result.9334",5,0,5,0
"91835",91835,"result.9335",5,0,5,0
"91836",91836,"result.9336",5,0,5,0
"91837",91837,"result.9337",5,0,5,0
"91838",91838,"result.9338",5,0,5,0
"91839",91839,"result.9339",5,0,5,0
"91840",91840,"result.9340",5,0,5,0
"91841",91841,"result.9341",5,0,5,0
"91842",91842,"result.9342",5,0,5,0
"91843",91843,"result.9343",5,0,5,0
"91844",91844,"result.9344",5,0,5,0
"91845",91845,"result.9345",5,0,5,0
"91846",91846,"result.9346",5,0,5,0
"91847",91847,"result.9347",5,0,5,0
"91848",91848,"result.9348",5,0,5,0
"91849",91849,"result.9349",5,0,5,0
"91850",91850,"result.9350",4,0,4,1
"91851",91851,"result.9351",5,0,5,0
"91852",91852,"result.9352",5,0,5,0
"91853",91853,"result.9353",5,0,5,0
"91854",91854,"result.9354",5,0,5,0
"91855",91855,"result.9355",5,0,5,0
"91856",91856,"result.9356",5,0,5,0
"91857",91857,"result.9357",5,0,5,0
"91858",91858,"result.9358",5,0,5,0
"91859",91859,"result.9359",5,0,5,0
"91860",91860,"result.9360",5,0,5,0
"91861",91861,"result.9361",5,0,5,0
"91862",91862,"result.9362",5,0,5,0
"91863",91863,"result.9363",5,0,5,0
"91864",91864,"result.9364",5,0,5,0
"91865",91865,"result.9365",5,0,5,0
"91866",91866,"result.9366",5,0,5,0
"91867",91867,"result.9367",5,0,5,0
"91868",91868,"result.9368",5,0,5,0
"91869",91869,"result.9369",5,0,5,0
"91870",91870,"result.9370",5,0,5,0
"91871",91871,"result.9371",5,0,5,0
"91872",91872,"result.9372",5,0,5,0
"91873",91873,"result.9373",5,0,5,0
"91874",91874,"result.9374",5,0,5,0
"91875",91875,"result.9375",5,0,5,0
"91876",91876,"result.9376",5,0,5,0
"91877",91877,"result.9377",5,0,5,0
"91878",91878,"result.9378",5,0,5,0
"91879",91879,"result.9379",5,0,5,0
"91880",91880,"result.9380",5,0,5,0
"91881",91881,"result.9381",5,0,5,0
"91882",91882,"result.9382",5,0,5,0
"91883",91883,"result.9383",5,0,5,0
"91884",91884,"result.9384",5,0,5,0
"91885",91885,"result.9385",5,0,5,0
"91886",91886,"result.9386",5,0,5,0
"91887",91887,"result.9387",5,0,5,0
"91888",91888,"result.9388",5,0,5,0
"91889",91889,"result.9389",5,0,5,0
"91890",91890,"result.9390",5,0,5,0
"91891",91891,"result.9391",5,0,5,0
"91892",91892,"result.9392",5,0,5,0
"91893",91893,"result.9393",5,0,5,0
"91894",91894,"result.9394",5,0,5,0
"91895",91895,"result.9395",5,0,5,0
"91896",91896,"result.9396",5,0,5,0
"91897",91897,"result.9397",5,0,5,0
"91898",91898,"result.9398",5,0,5,0
"91899",91899,"result.9399",5,0,5,0
"91900",91900,"result.9400",5,0,5,0
"91901",91901,"result.9401",5,0,5,0
"91902",91902,"result.9402",5,0,5,0
"91903",91903,"result.9403",5,0,5,0
"91904",91904,"result.9404",5,0,5,0
"91905",91905,"result.9405",5,0,5,0
"91906",91906,"result.9406",5,0,5,0
"91907",91907,"result.9407",5,0,5,0
"91908",91908,"result.9408",5,0,5,0
"91909",91909,"result.9409",5,0,5,0
"91910",91910,"result.9410",5,0,5,0
"91911",91911,"result.9411",5,0,5,0
"91912",91912,"result.9412",5,0,5,0
"91913",91913,"result.9413",5,0,5,0
"91914",91914,"result.9414",5,0,5,0
"91915",91915,"result.9415",5,0,5,0
"91916",91916,"result.9416",5,0,5,0
"91917",91917,"result.9417",5,0,5,0
"91918",91918,"result.9418",5,0,5,0
"91919",91919,"result.9419",5,0,5,0
"91920",91920,"result.9420",5,0,5,0
"91921",91921,"result.9421",5,0,5,0
"91922",91922,"result.9422",5,0,5,0
"91923",91923,"result.9423",5,0,5,0
"91924",91924,"result.9424",5,0,5,0
"91925",91925,"result.9425",5,0,5,0
"91926",91926,"result.9426",5,0,5,0
"91927",91927,"result.9427",5,0,5,0
"91928",91928,"result.9428",5,0,5,0
"91929",91929,"result.9429",5,0,5,0
"91930",91930,"result.9430",5,0,5,0
"91931",91931,"result.9431",5,0,5,0
"91932",91932,"result.9432",5,0,5,0
"91933",91933,"result.9433",5,0,5,0
"91934",91934,"result.9434",5,0,5,0
"91935",91935,"result.9435",5,0,5,0
"91936",91936,"result.9436",5,0,5,0
"91937",91937,"result.9437",5,0,5,0
"91938",91938,"result.9438",5,0,5,0
"91939",91939,"result.9439",5,0,5,0
"91940",91940,"result.9440",5,0,5,0
"91941",91941,"result.9441",5,0,5,0
"91942",91942,"result.9442",5,0,5,0
"91943",91943,"result.9443",5,0,5,0
"91944",91944,"result.9444",5,0,5,0
"91945",91945,"result.9445",5,0,5,0
"91946",91946,"result.9446",5,0,5,0
"91947",91947,"result.9447",5,0,5,0
"91948",91948,"result.9448",5,0,5,0
"91949",91949,"result.9449",5,0,5,0
"91950",91950,"result.9450",5,0,5,0
"91951",91951,"result.9451",5,0,5,0
"91952",91952,"result.9452",5,0,5,0
"91953",91953,"result.9453",5,0,5,0
"91954",91954,"result.9454",5,0,5,0
"91955",91955,"result.9455",5,0,5,0
"91956",91956,"result.9456",5,0,5,0
"91957",91957,"result.9457",5,0,5,0
"91958",91958,"result.9458",5,0,5,0
"91959",91959,"result.9459",5,0,5,0
"91960",91960,"result.9460",5,0,5,0
"91961",91961,"result.9461",5,0,5,0
"91962",91962,"result.9462",5,0,5,0
"91963",91963,"result.9463",5,0,5,0
"91964",91964,"result.9464",5,0,5,0
"91965",91965,"result.9465",5,0,5,0
"91966",91966,"result.9466",5,0,5,0
"91967",91967,"result.9467",5,0,5,0
"91968",91968,"result.9468",5,0,5,0
"91969",91969,"result.9469",5,0,5,0
"91970",91970,"result.9470",5,0,5,0
"91971",91971,"result.9471",5,0,5,0
"91972",91972,"result.9472",5,0,5,0
"91973",91973,"result.9473",5,0,5,0
"91974",91974,"result.9474",5,0,5,0
"91975",91975,"result.9475",5,0,5,0
"91976",91976,"result.9476",5,0,5,0
"91977",91977,"result.9477",5,0,5,0
"91978",91978,"result.9478",5,0,5,0
"91979",91979,"result.9479",5,0,5,0
"91980",91980,"result.9480",5,0,5,0
"91981",91981,"result.9481",5,0,5,0
"91982",91982,"result.9482",5,0,5,0
"91983",91983,"result.9483",5,0,5,0
"91984",91984,"result.9484",5,0,5,0
"91985",91985,"result.9485",5,0,5,0
"91986",91986,"result.9486",5,0,5,0
"91987",91987,"result.9487",5,0,5,0
"91988",91988,"result.9488",5,0,5,0
"91989",91989,"result.9489",5,0,5,0
"91990",91990,"result.9490",5,0,5,0
"91991",91991,"result.9491",5,0,5,0
"91992",91992,"result.9492",5,0,5,0
"91993",91993,"result.9493",5,0,5,0
"91994",91994,"result.9494",5,0,5,0
"91995",91995,"result.9495",5,0,5,0
"91996",91996,"result.9496",5,0,5,0
"91997",91997,"result.9497",5,0,5,0
"91998",91998,"result.9498",5,0,5,0
